page_id,vertical,week,impressions,clicks,ctr,avg_position,word_count,has_schema_markup,num_internal_links,num_external_links,days_since_last_update,mobile_friendly_score,page_speed_score,title_length,meta_description_length,h1_count,image_count,alt_text_coverage,readability_score
page_00222,guide,0,11,1,0.09090909090909091,20.62986505983771,902,0,9,2,738,93.4,75.9,56,107,1,12,0.626,61.2
page_00223,news,0,33,1,0.030303030303030304,18.633007416033834,1204,0,10,3,659,62.3,100.0,61,98,1,6,0.81,72.1
page_00224,blog,0,11,0,0.0,14.70734569691191,1597,1,12,1,155,97.4,65.5,61,136,1,8,0.734,72.9
page_00225,news,0,5,1,0.2,20.11185783535569,1290,1,12,2,857,98.5,70.3,62,117,1,5,0.787,75.5
page_00226,blog,0,15,0,0.0,18.719027447777997,872,0,9,3,188,99.7,55.5,57,191,0,6,0.939,54.3
page_00227,guide,0,5,0,0.0,19.847859563643887,1813,1,10,5,517,75.8,84.2,78,80,1,4,0.188,50.3
page_00228,guide,0,7,1,0.14285714285714285,20.933916080779916,1990,1,13,1,175,67.5,61.0,62,94,1,4,0.34,30.1
page_00229,blog,0,17,0,0.0,22.442458697989537,1447,0,8,4,447,64.2,86.4,92,144,1,5,0.92,45.1
page_00230,blog,0,14,0,0.0,15.703402082271838,1687,1,3,1,569,62.6,43.6,57,153,0,9,0.447,60.9
page_00231,product,0,15,3,0.2,7.85605762775016,1821,1,11,5,116,78.2,78.8,69,44,2,11,0.25,49.5
page_00232,news,0,11,1,0.09090909090909091,23.053477237592144,1765,1,8,1,241,89.9,59.7,46,74,1,3,0.347,42.9
page_00233,guide,0,10,0,0.0,19.78189242788097,1507,1,6,2,685,96.3,81.7,76,126,1,5,0.831,60.8
page_00234,news,0,16,0,0.0,21.5425483940131,1499,0,7,4,867,71.2,69.8,46,182,1,5,0.886,80.1
page_00235,landing,0,11,1,0.09090909090909091,7.81705987190908,1460,0,10,4,827,77.5,61.4,62,201,1,4,0.364,59.2
page_00236,product,0,12,1,0.08333333333333333,20.504481371548614,651,0,13,4,683,76.5,63.8,52,120,1,8,0.822,43.0
page_00237,landing,0,25,5,0.2,5.273176300023766,1550,0,4,4,889,69.1,56.4,62,129,1,8,0.832,79.1
page_00238,blog,0,12,0,0.0,18.962868851904076,522,0,8,4,156,88.3,83.4,53,106,1,7,0.539,48.4
page_00239,blog,0,5,0,0.0,18.053404697276083,803,1,9,1,189,83.1,53.2,45,157,1,2,0.509,82.2
page_00240,landing,0,38,3,0.07894736842105263,8.195092891844553,1852,0,7,6,372,80.0,65.7,52,188,2,6,0.37,56.1
page_00241,landing,0,36,1,0.027777777777777776,10.751331863662346,1620,0,9,7,835,83.0,75.5,78,179,1,6,0.58,61.5
page_00242,blog,0,13,0,0.0,9.648476613126928,1944,1,9,1,726,86.6,95.8,63,134,2,6,0.476,83.4
page_00243,product,0,9,1,0.1111111111111111,15.281016541827858,1064,0,10,6,340,86.5,69.9,38,106,2,5,0.353,39.7
page_00244,guide,0,26,1,0.038461538461538464,24.382536053433103,624,0,11,2,22,66.3,66.1,71,135,1,4,0.736,44.2
page_00245,landing,0,14,1,0.07142857142857142,7.200815146259382,1080,1,9,5,564,90.5,74.4,44,183,1,9,0.699,55.1
page_00246,guide,0,10,1,0.1,30.439345811474816,1251,0,10,6,285,81.6,36.8,66,121,2,6,0.889,57.9
page_00247,product,0,13,1,0.07692307692307693,12.581219860425698,1239,0,10,4,209,71.9,50.8,64,71,0,2,0.575,99.6
page_00248,product,0,11,1,0.09090909090909091,14.209996039268008,1767,0,10,1,200,81.3,64.0,65,122,1,7,0.912,46.7
page_00249,product,0,12,2,0.16666666666666666,13.273971317768272,1019,1,6,1,231,82.8,58.6,82,125,1,3,0.643,40.4
page_00250,guide,0,13,0,0.0,19.832867281385923,1376,0,4,5,294,93.1,44.4,44,71,0,6,0.826,46.0
page_00251,landing,0,20,1,0.05,15.039940311034437,706,0,11,3,564,63.4,83.7,65,143,0,5,0.804,63.5
page_00252,product,0,8,1,0.125,4.228782977710642,1425,0,4,2,155,96.5,74.2,74,153,0,3,0.573,67.4
page_00253,blog,0,5,1,0.2,20.128907001681238,1202,0,5,2,443,78.3,72.2,47,200,1,6,0.678,49.4
page_00254,blog,0,6,0,0.0,16.452520422396212,825,1,7,3,836,70.9,58.9,46,88,1,5,0.489,60.3
page_00255,guide,0,10,0,0.0,23.12893505822204,1082,0,11,4,874,70.5,71.3,52,161,1,9,0.159,89.2
page_00256,landing,0,12,0,0.0,11.292381406156013,1108,1,3,3,753,64.0,78.2,61,169,0,4,0.528,60.5
page_00257,blog,0,5,0,0.0,17.958390225219212,1065,0,8,1,245,53.6,65.8,36,153,1,4,0.671,64.8
page_00258,blog,0,21,1,0.047619047619047616,10.43318703634209,2086,0,4,4,139,87.5,77.1,64,100,2,9,0.901,88.3
page_00259,guide,0,11,1,0.09090909090909091,24.331972677429647,1151,1,6,2,797,100.0,57.3,36,98,0,6,0.609,49.5
page_00260,blog,0,9,0,0.0,16.3005995209472,1078,0,9,2,371,55.4,71.6,74,138,1,6,0.844,48.5
page_00261,landing,0,16,1,0.0625,8.728524556885782,151,0,8,3,421,64.7,88.3,63,138,1,4,0.709,53.0
page_00262,blog,0,27,0,0.0,20.261403701530906,753,1,6,1,391,88.5,89.7,83,115,0,4,0.655,52.1
page_00263,blog,0,15,0,0.0,19.044604261768917,1068,0,11,3,128,77.4,91.2,65,180,0,6,0.654,32.7
page_00264,news,0,7,0,0.0,20.82181050053143,857,0,18,4,656,89.7,74.6,52,121,0,8,0.867,62.1
page_00265,blog,0,16,1,0.0625,18.329711228451764,1891,1,12,6,222,76.6,70.5,45,69,1,9,0.676,63.3
page_00266,blog,0,5,0,0.0,21.52000646655672,1118,0,6,5,217,69.9,62.8,59,127,1,7,0.447,57.2
page_00267,blog,0,5,1,0.2,21.452892101793818,1844,0,9,2,687,74.8,41.1,56,152,1,13,0.944,63.7
page_00268,blog,0,17,1,0.058823529411764705,17.190497195699656,1231,0,6,4,648,44.7,48.5,73,147,0,6,0.405,63.9
page_00269,blog,0,14,0,0.0,21.980762990897997,1219,0,7,3,751,62.0,67.3,43,147,1,2,0.456,40.3
page_00270,blog,0,16,2,0.125,18.095479336616734,1156,0,11,2,642,91.3,68.3,84,187,1,4,0.788,64.3
page_00271,blog,0,6,0,0.0,13.308899520945388,1202,1,14,0,43,94.7,92.6,74,96,0,11,0.558,68.4
page_00272,blog,0,16,2,0.125,12.895132190225212,2059,0,12,2,383,97.7,91.0,53,120,1,7,0.932,36.0
page_00273,guide,0,18,0,0.0,30.053322761433208,150,1,8,5,376,84.2,59.0,81,189,0,5,0.75,81.9
page_00274,guide,0,8,0,0.0,21.639963368002327,199,0,8,5,297,46.4,83.1,45,66,1,6,0.639,41.5
page_00275,product,0,10,3,0.3,10.657996020406198,928,0,11,3,452,69.1,62.4,59,133,1,3,0.842,42.9
page_00276,blog,0,10,1,0.1,9.124493219133818,1207,0,8,3,454,96.5,80.9,38,178,2,6,0.309,63.0
page_00277,product,0,12,3,0.25,10.806411543144678,1545,1,7,3,560,100.0,82.9,82,177,1,8,0.988,68.0
page_00278,landing,0,8,1,0.125,8.280273575337121,1437,0,6,3,871,97.1,89.9,33,158,1,11,0.778,71.7
page_00279,landing,0,12,0,0.0,13.111191550032249,1008,0,15,4,592,74.7,62.1,36,159,2,6,0.342,68.4
page_00280,blog,0,17,1,0.058823529411764705,11.381388029127596,1710,1,10,5,846,59.7,86.2,47,99,1,5,0.795,52.2
page_00281,blog,0,31,1,0.03225806451612903,16.939747639579185,1715,1,8,1,754,77.4,40.0,75,183,1,3,0.696,61.6
page_00282,blog,0,5,1,0.2,14.742940544211017,1292,0,7,2,667,78.2,90.7,69,93,1,8,0.619,55.2
page_00283,blog,0,5,0,0.0,13.264214709896262,1681,1,7,3,253,99.9,69.6,58,95,0,8,0.339,62.6
page_00284,guide,0,5,0,0.0,21.21891895244148,1336,0,5,1,527,81.2,69.9,70,149,0,8,0.262,61.0
page_00285,product,0,14,0,0.0,14.237942193319935,919,0,11,1,108,78.2,37.4,54,118,1,7,0.439,52.4
page_00286,blog,0,15,0,0.0,15.739609586558657,1549,0,6,2,838,79.0,63.8,62,142,0,6,0.517,54.8
page_00287,product,0,8,0,0.0,12.292383241317287,1255,0,9,4,175,83.6,91.7,79,150,1,9,0.629,32.2
page_00288,product,0,12,0,0.0,20.328434508683312,1201,0,7,5,222,86.8,63.2,53,197,1,6,0.636,72.5
page_00289,blog,0,16,1,0.0625,13.538577242807238,1936,1,11,1,850,67.9,81.4,45,150,1,9,0.877,64.5
page_00290,landing,0,5,1,0.2,10.94094583009052,150,0,8,3,117,63.2,70.6,63,113,1,13,0.539,25.4
page_00291,blog,0,5,1,0.2,14.936891636784871,491,1,11,4,499,97.2,87.0,66,159,0,9,0.743,71.9
page_00292,news,0,10,0,0.0,21.162464142134493,606,1,9,2,524,55.0,73.1,58,106,1,3,0.41,59.2
page_00293,blog,0,12,1,0.08333333333333333,18.220927850597956,1018,1,6,6,204,100.0,55.1,70,167,0,3,0.708,45.9
page_00294,landing,0,33,2,0.06060606060606061,10.999847081336355,1073,1,6,2,358,51.3,70.9,53,137,1,4,0.647,44.6
page_00295,news,0,10,1,0.1,18.22301386683071,446,1,17,4,714,69.8,95.6,58,149,1,5,0.365,49.7
page_00296,news,0,8,0,0.0,26.9767090323516,707,1,12,1,647,91.6,78.0,61,73,2,5,0.526,46.0
page_00297,landing,0,20,0,0.0,13.242898309882799,770,0,9,4,535,78.0,68.1,60,56,1,9,0.855,48.0
page_00298,guide,0,9,0,0.0,18.598632835817,2429,0,7,2,497,59.6,100.0,79,82,1,8,0.857,85.5
page_00299,guide,0,5,0,0.0,19.678061657435066,2101,0,8,1,338,84.0,88.5,61,196,1,7,0.578,65.6
page_00300,guide,0,14,0,0.0,22.18603234133642,994,0,7,1,568,78.9,83.1,52,95,2,4,0.416,90.5
page_00301,blog,0,23,2,0.08695652173913043,16.536311586743288,1018,0,9,2,24,75.0,75.1,63,161,1,8,0.798,63.4
page_00302,product,0,5,1,0.2,13.612682267438617,625,1,9,5,71,69.3,81.7,70,113,2,8,0.597,68.7
page_00303,product,0,12,0,0.0,14.473262109213389,246,0,12,2,711,77.5,82.2,67,127,1,5,0.885,46.8
page_00304,landing,0,36,1,0.027777777777777776,8.074111097393338,1142,1,10,1,164,69.9,35.1,66,133,1,5,0.646,57.5
page_00305,product,0,12,0,0.0,16.400972568586774,701,0,9,4,652,100.0,76.3,35,193,1,7,0.409,58.8
page_00306,product,0,33,0,0.0,17.2814929122869,1158,0,6,2,22,74.6,67.4,21,155,1,5,0.622,69.3
page_00307,guide,0,8,0,0.0,22.78339228678688,400,0,12,2,243,72.8,62.0,74,148,2,7,0.589,59.3
page_00308,blog,0,18,0,0.0,20.859139042801125,819,0,6,3,851,70.4,66.9,62,180,1,7,0.787,65.3
page_00309,blog,0,12,0,0.0,19.85111102270981,1274,0,16,4,246,100.0,45.1,56,113,0,4,0.195,64.7
page_00310,product,0,15,0,0.0,14.209821248409341,1383,0,10,2,891,55.1,41.1,66,172,1,8,0.818,55.5
page_00311,product,0,18,1,0.05555555555555555,9.565133224854133,1409,0,8,0,252,83.0,89.9,83,167,0,6,0.743,53.9
page_00312,blog,0,10,1,0.1,19.18937577842151,540,0,12,4,579,74.6,77.4,76,166,0,4,0.86,50.0
page_00313,product,0,9,0,0.0,14.143448902352732,1627,0,6,2,610,58.1,31.4,69,130,2,10,0.105,76.2
page_00314,product,0,11,1,0.09090909090909091,15.449111997251993,800,0,15,5,577,66.5,60.8,44,120,1,7,0.797,55.5
page_00315,product,0,9,2,0.2222222222222222,8.379285697058704,1516,0,14,5,272,82.4,84.1,45,105,0,6,0.677,64.9
page_00316,product,0,13,0,0.0,14.061208141953845,1195,0,9,2,690,65.9,65.5,23,107,2,9,0.577,57.7
page_00317,guide,0,20,2,0.1,18.161782630677248,512,0,10,3,287,81.6,89.9,65,103,1,7,0.751,75.9
page_00318,blog,0,16,1,0.0625,18.650064218096254,1042,0,9,4,740,100.0,86.8,72,148,1,3,0.662,30.2
page_00319,news,0,12,0,0.0,26.04212991173558,1383,0,10,4,346,80.4,48.3,73,127,1,9,0.705,64.5
page_00320,news,0,12,0,0.0,22.10015336244709,1506,1,8,2,760,57.7,67.7,65,150,1,3,0.87,41.2
page_00321,product,0,8,0,0.0,10.412722019822224,1130,1,10,5,889,66.1,62.8,54,152,1,1,0.507,65.9
page_00322,product,0,8,0,0.0,9.903532552418358,1966,1,7,4,686,74.0,47.8,48,98,1,10,0.726,57.8
page_00323,product,0,5,0,0.0,14.361096821453653,1704,0,7,3,421,73.1,46.7,44,97,1,9,0.974,37.8
page_00324,landing,0,14,1,0.07142857142857142,9.539336800396496,1072,0,7,1,388,80.1,57.1,54,127,1,9,0.754,65.1
page_00325,guide,0,14,0,0.0,23.08137399978431,1575,0,5,5,347,82.4,59.7,42,108,2,2,0.662,63.4
page_00326,landing,0,27,5,0.18518518518518517,5.087298964274197,2167,1,10,3,323,100.0,74.5,81,104,2,9,0.891,56.5
page_00327,product,0,12,1,0.08333333333333333,8.102950367278119,2180,1,7,5,430,77.9,86.7,38,194,1,11,0.751,58.4
page_00328,guide,0,19,2,0.10526315789473684,27.7109628444981,586,1,10,2,444,61.9,78.2,53,81,1,7,0.871,62.4
page_00329,blog,0,19,2,0.10526315789473684,12.055009234227455,737,1,9,2,654,94.2,82.0,29,206,1,6,0.711,77.7
page_00330,guide,0,18,0,0.0,17.5887167720183,1942,0,5,3,807,95.7,65.7,60,145,2,6,0.483,55.3
page_00331,blog,0,11,2,0.18181818181818182,17.373311228745425,671,1,8,4,802,81.3,79.6,56,170,1,4,0.715,75.2
page_00332,guide,0,27,1,0.037037037037037035,21.86074207602278,539,1,5,6,551,74.6,67.6,51,165,1,1,0.887,59.4
page_00333,landing,0,11,1,0.09090909090909091,12.08935623719539,957,0,11,1,898,86.7,62.9,43,157,1,5,0.727,79.4
page_00334,blog,0,12,1,0.08333333333333333,13.169406094516978,1410,1,10,1,811,75.0,100.0,56,193,1,12,0.721,56.5
page_00335,guide,0,20,0,0.0,25.109313427829285,1149,0,14,2,444,49.2,32.7,48,97,2,5,0.676,50.0
page_00336,blog,0,7,1,0.14285714285714285,19.649802922772672,875,1,10,1,378,85.9,40.0,54,130,1,9,0.742,43.5
page_00337,guide,0,13,1,0.07692307692307693,13.353978879862577,863,1,9,3,421,90.5,76.1,83,105,2,6,0.854,59.5
page_00338,blog,0,8,0,0.0,19.759634387852508,844,0,9,2,29,98.2,65.8,58,76,1,9,0.641,48.1
page_00339,news,0,7,1,0.14285714285714285,23.649366962597433,760,1,8,3,304,67.8,47.0,63,112,0,10,0.509,81.1
page_00340,blog,0,13,0,0.0,16.92285859149246,2341,0,11,3,352,81.2,53.1,49,201,2,7,0.951,46.9
page_00341,news,0,14,1,0.07142857142857142,25.877734914918896,1349,1,3,3,708,81.5,55.2,45,129,1,6,0.427,49.6
page_00342,landing,0,14,0,0.0,1.0,1643,1,10,5,244,79.2,84.3,56,204,1,3,0.881,68.7
page_00343,guide,0,5,0,0.0,19.46528924697041,955,1,3,5,597,79.6,89.4,91,208,1,5,0.983,77.8
page_00344,landing,0,8,2,0.25,9.116360519308799,1107,1,8,5,297,78.5,96.2,52,240,1,8,0.525,71.0
page_00345,landing,0,17,2,0.11764705882352941,9.951145917102156,843,0,7,1,334,81.0,44.6,61,202,2,2,0.703,75.9
page_00346,news,0,9,0,0.0,23.569266821677196,150,0,6,3,69,88.4,48.1,44,218,1,7,0.589,58.8
page_00347,blog,0,7,0,0.0,24.45395790103793,511,0,11,3,474,95.1,47.0,17,146,1,2,0.533,59.0
page_00348,guide,0,20,0,0.0,20.931166193530323,295,0,8,1,95,67.4,90.6,45,143,0,9,0.491,90.2
page_00349,blog,0,10,0,0.0,18.8219566400847,150,0,2,2,193,75.6,76.7,89,145,1,5,0.228,85.4
page_00350,guide,0,8,0,0.0,27.025834647618005,602,0,6,1,459,72.1,71.3,64,135,2,7,0.717,70.7
page_00351,blog,0,17,0,0.0,17.953742312067202,1862,0,9,1,631,70.1,73.7,79,140,1,2,0.736,76.6
page_00352,guide,0,16,0,0.0,23.660620816944352,1178,0,6,1,371,55.4,69.1,51,161,1,5,0.713,72.9
page_00353,guide,0,5,0,0.0,20.858824765527636,1845,1,11,3,234,78.3,52.1,23,119,2,5,0.346,41.9
page_00354,product,0,8,1,0.125,13.689534043290681,1405,0,3,3,814,84.7,78.2,40,87,1,3,0.605,59.4
page_00355,product,0,10,0,0.0,9.335417077172014,1591,1,15,6,322,75.8,67.0,62,148,1,4,0.551,82.5
page_00356,guide,0,5,0,0.0,22.327272305138138,750,0,7,2,296,77.9,50.8,59,111,1,3,0.832,70.8
page_00357,landing,0,35,3,0.08571428571428572,9.615072784623038,1462,0,9,2,69,83.9,79.2,56,114,2,2,0.831,59.0
page_00358,product,0,13,5,0.38461538461538464,9.803854304535326,1564,0,9,0,324,97.8,63.2,49,130,2,7,0.805,82.6
page_00359,guide,0,11,1,0.09090909090909091,23.65431588859993,912,0,5,3,205,72.1,73.6,69,122,1,4,0.456,65.5
page_00360,news,0,19,2,0.10526315789473684,19.549915801422323,1480,0,9,4,326,61.6,68.0,49,174,0,7,0.683,71.3
page_00361,blog,0,9,1,0.1111111111111111,16.086799729053254,1483,0,7,2,183,76.7,84.3,60,129,0,5,0.676,65.6
page_00362,blog,0,7,0,0.0,17.36004321740295,925,0,11,3,184,100.0,73.5,59,176,1,5,0.783,68.1
page_00363,blog,0,8,0,0.0,15.495439753759996,639,0,4,1,3,61.7,55.9,51,142,1,9,0.4,69.2
page_00364,guide,0,6,1,0.16666666666666666,16.681153511988498,608,1,13,6,434,87.1,75.2,44,132,0,6,0.843,79.5
page_00365,product,0,5,1,0.2,13.503997290342317,1243,0,7,4,632,94.2,75.7,50,141,2,7,0.791,81.4
page_00366,guide,0,5,0,0.0,20.480481703189636,1364,1,3,3,526,44.9,78.2,82,90,1,8,0.564,53.2
page_00367,guide,0,14,0,0.0,23.596171102550702,804,0,4,5,491,83.7,86.6,72,147,0,7,0.939,65.3
page_00368,product,0,5,0,0.0,9.564712200487484,1213,1,8,3,427,86.4,60.1,70,165,1,6,0.643,79.1
page_00369,landing,0,6,0,0.0,6.644833369934278,1485,1,16,2,355,74.3,80.7,45,170,1,9,0.769,58.0
page_00370,guide,0,10,2,0.2,23.065511963721892,1509,1,10,5,243,68.9,42.4,36,88,2,7,0.93,40.4
page_00371,blog,0,8,0,0.0,15.725212981987097,1976,1,11,1,807,69.7,68.1,71,82,2,7,0.423,46.4
page_00372,product,0,16,0,0.0,10.270029536098109,1838,0,12,1,375,73.4,65.6,69,116,2,5,0.936,47.4
page_00373,blog,0,14,0,0.0,17.57520630631293,699,0,17,2,802,73.8,93.2,58,183,2,6,0.806,53.1
page_00374,blog,0,12,0,0.0,18.19693891596454,2042,0,10,4,698,71.1,67.5,51,143,1,8,0.828,48.8
page_00375,blog,0,7,1,0.14285714285714285,14.278703007698525,935,1,10,4,549,73.2,79.7,36,108,1,3,0.983,75.4
page_00376,news,0,18,1,0.05555555555555555,21.787899356483013,1722,1,11,2,765,94.7,41.8,68,84,1,6,0.94,55.8
page_00377,product,0,5,0,0.0,18.269796430992447,1234,0,9,4,599,61.0,64.4,73,111,1,5,0.981,78.9
page_00378,product,0,14,3,0.21428571428571427,11.337252009654211,994,1,3,2,741,53.5,56.5,46,109,2,6,0.515,43.0
page_00379,guide,0,7,0,0.0,18.986856889330372,296,0,7,3,724,94.9,100.0,45,168,0,8,0.767,54.7
page_00380,guide,0,12,0,0.0,17.622072210266786,1114,1,11,3,588,75.3,59.3,73,170,0,4,0.938,61.6
page_00381,news,0,22,0,0.0,29.410238900181927,420,1,4,3,657,72.6,71.2,47,98,1,7,0.607,72.2
page_00382,landing,0,35,4,0.11428571428571428,7.027084333647093,1684,0,13,6,743,76.4,72.0,81,161,1,4,0.661,77.2
page_00383,product,0,26,2,0.07692307692307693,12.028503976641392,1958,1,9,2,210,80.9,44.6,54,158,1,3,0.978,51.9
page_00384,product,0,8,1,0.125,12.104545290976544,802,1,16,0,796,70.7,61.6,51,94,1,6,0.58,74.9
page_00385,news,0,12,0,0.0,27.246253212092387,1351,0,8,2,460,85.1,76.5,57,132,1,6,0.839,34.8
page_00386,guide,0,14,2,0.14285714285714285,16.130367132206548,837,0,11,2,117,64.5,71.4,51,147,2,1,0.735,73.1
page_00387,news,0,11,0,0.0,27.056704885428207,886,0,6,2,144,73.8,33.2,72,141,1,7,0.717,39.9
page_00388,blog,0,8,0,0.0,16.243877416231975,1587,1,9,4,682,47.0,60.9,68,75,1,5,0.6,66.7
page_00389,landing,0,14,2,0.14285714285714285,7.2072677727314804,1181,0,9,2,735,94.4,86.3,71,140,0,6,0.613,76.9
page_00390,guide,0,11,1,0.09090909090909091,18.02100805736109,2070,1,8,4,596,75.5,79.4,59,157,1,6,0.773,73.3
page_00391,blog,0,8,3,0.375,15.974738562444847,959,1,7,2,595,87.4,89.5,50,190,1,3,0.491,35.4
page_00392,guide,0,15,0,0.0,23.148211852483872,1700,0,10,1,786,84.7,54.2,56,112,1,7,0.72,53.3
page_00393,guide,0,12,0,0.0,21.73009267189191,1249,0,8,2,888,85.7,90.5,50,116,1,4,0.733,70.8
page_00394,blog,0,22,4,0.18181818181818182,18.07272968678989,1598,1,10,3,755,77.9,69.3,77,128,0,5,0.674,70.3
page_00395,product,0,6,1,0.16666666666666666,9.697082290887632,976,1,17,3,130,83.4,95.5,70,145,2,10,0.318,64.1
page_00396,landing,0,24,2,0.08333333333333333,9.999384317928428,1175,0,5,2,729,64.5,70.1,55,138,0,2,0.939,27.0
page_00397,blog,0,10,0,0.0,18.02317799445807,1142,0,9,3,466,61.6,37.2,43,156,1,10,0.605,78.0
page_00398,product,0,9,0,0.0,11.881191384241319,782,0,6,5,725,76.6,83.6,78,96,0,3,0.771,80.6
page_00399,product,0,8,3,0.375,15.592490947451104,1531,1,4,3,658,68.5,62.9,58,149,2,9,0.793,62.5
page_00400,blog,0,7,1,0.14285714285714285,21.19430464947987,1525,0,8,6,617,98.0,64.0,54,109,1,3,0.889,63.4
page_00401,news,0,15,2,0.13333333333333333,24.926112110961345,1497,1,2,2,787,83.3,46.8,78,130,1,5,0.776,67.5
page_00402,landing,0,8,2,0.25,5.582507249654675,1968,0,11,3,143,68.0,96.0,49,195,1,6,0.622,81.9
page_00403,blog,0,15,1,0.06666666666666667,12.032309326322471,1925,1,8,5,775,74.2,61.7,52,86,1,4,0.753,63.8
page_00404,news,0,14,0,0.0,28.743958997183537,1013,0,7,2,320,79.9,95.2,53,125,1,12,0.255,57.1
page_00405,landing,0,17,0,0.0,9.219389410673891,1387,0,13,1,189,77.0,63.1,38,90,1,9,0.912,65.7
page_00406,blog,0,18,1,0.05555555555555555,19.480312912744445,888,1,10,2,655,81.8,55.2,60,140,2,7,0.921,59.8
page_00407,landing,0,19,4,0.21052631578947367,7.597729608213201,1212,1,12,5,891,79.0,91.1,45,172,1,4,0.715,60.0
page_00408,blog,0,24,0,0.0,17.79443508490774,900,0,11,1,86,58.5,68.8,48,141,1,9,0.405,33.5
page_00409,news,0,6,0,0.0,20.921776448436102,2010,0,8,3,890,47.9,69.0,46,131,1,10,0.487,67.8
page_00410,guide,0,14,0,0.0,19.446123761397285,1382,0,12,2,315,72.8,49.5,48,181,2,6,0.167,77.6
page_00411,guide,0,8,0,0.0,22.993341777624725,1091,0,8,3,879,85.8,62.7,44,147,2,5,0.902,75.3
page_00412,blog,0,7,2,0.2857142857142857,13.02121329394184,1797,0,7,2,52,72.9,76.9,59,164,1,8,0.674,74.3
page_00413,landing,0,22,1,0.045454545454545456,13.93461668960792,150,1,2,4,559,95.3,49.2,54,160,1,7,0.515,59.2
page_00414,blog,0,20,0,0.0,19.682995986387848,193,0,9,5,488,77.3,61.4,57,34,0,7,0.878,62.2
page_00415,blog,0,10,2,0.2,14.917467435593887,1598,1,11,4,755,97.0,63.3,89,132,1,11,0.367,77.9
page_00416,blog,0,5,0,0.0,16.984022467304175,1230,0,13,9,432,94.1,71.1,54,97,2,4,0.742,73.0
page_00417,guide,0,12,0,0.0,24.799409683346173,1325,0,12,2,76,92.7,93.7,64,106,0,5,0.995,82.3
page_00418,blog,0,10,2,0.2,15.791985728860826,537,1,13,2,173,61.2,65.2,66,187,2,12,0.362,49.9
page_00419,news,0,5,0,0.0,28.45972120036518,1188,0,7,7,237,78.2,59.0,55,122,1,2,0.846,49.8
page_00420,guide,0,10,1,0.1,13.577785744158493,2202,1,8,2,791,95.1,100.0,60,201,1,7,0.583,55.0
page_00421,blog,0,23,1,0.043478260869565216,15.93854846815331,1612,0,9,3,90,81.8,63.1,56,86,1,3,0.308,45.9
page_00422,blog,0,15,1,0.06666666666666667,19.75932452861051,1285,1,10,2,762,85.8,66.9,59,97,1,4,0.911,40.2
page_00423,blog,0,6,0,0.0,15.870696158561122,980,1,9,3,462,58.6,64.3,48,162,1,6,0.792,67.0
page_00424,guide,0,12,0,0.0,28.000747728465207,1003,1,6,1,516,100.0,65.6,49,123,2,4,0.481,66.0
page_00425,landing,0,5,0,0.0,14.498345893684213,150,0,9,6,875,66.9,71.2,56,146,1,3,0.985,63.7
page_00426,blog,0,9,0,0.0,17.06221651180979,1329,0,5,3,697,50.1,84.7,28,131,0,11,0.88,65.3
page_00427,landing,0,22,4,0.18181818181818182,10.646538864926354,1623,0,11,3,591,73.1,76.5,77,130,1,5,0.643,38.0
page_00428,blog,0,11,0,0.0,16.741549405596526,412,0,5,2,749,43.7,87.2,86,124,1,9,0.667,52.8
page_00429,landing,0,5,1,0.2,8.300341950130216,869,0,18,1,422,62.8,86.7,58,141,1,8,0.587,55.6
page_00430,news,0,11,0,0.0,20.985355467031063,621,0,11,1,845,100.0,73.3,65,157,1,8,0.314,60.7
page_00431,guide,0,10,0,0.0,23.128078674786888,717,0,12,5,720,72.7,76.0,71,192,2,8,0.509,38.1
page_00432,guide,0,23,0,0.0,22.489720322145512,1227,0,15,6,886,58.0,87.7,37,128,1,4,0.414,46.1
page_00433,landing,0,20,2,0.1,14.475005091904762,158,0,9,1,502,78.4,52.2,69,121,1,9,0.237,53.5
page_00434,blog,0,7,0,0.0,17.883677592756957,1507,0,9,1,585,65.4,100.0,50,117,1,5,0.421,75.9
page_00435,blog,0,9,0,0.0,15.58992612097784,1577,0,10,0,419,90.1,61.8,88,186,2,5,0.713,63.9
page_00436,blog,0,10,1,0.1,18.7677801709281,1074,1,10,3,839,65.5,64.4,53,159,2,9,0.348,75.3
page_00437,product,0,15,2,0.13333333333333333,9.546060337054518,150,0,8,4,573,81.8,50.6,69,69,1,6,0.219,58.2
page_00438,guide,0,12,0,0.0,27.096765849055743,702,0,5,1,150,61.9,51.1,54,67,1,5,0.471,60.0
page_00439,guide,0,5,0,0.0,21.130222205725648,1816,0,7,7,468,100.0,85.6,87,106,1,5,0.336,67.5
page_00440,landing,0,6,1,0.16666666666666666,11.219948552042922,150,1,7,2,127,85.1,100.0,49,143,1,6,0.613,57.3
page_00441,blog,0,14,0,0.0,19.409420570846365,1026,0,5,4,584,76.0,60.9,72,134,1,3,0.839,50.6
page_00442,guide,0,16,1,0.0625,21.852706695543386,610,1,11,5,636,73.9,75.6,65,153,0,6,0.737,37.7
page_00443,blog,0,23,0,0.0,16.368556853566876,1602,1,8,2,729,70.2,73.5,62,129,2,6,0.703,51.0
page_00444,blog,0,6,0,0.0,16.258769362685886,862,0,5,2,145,67.3,86.0,59,184,2,7,0.682,72.5
page_00445,guide,0,5,0,0.0,14.530542066410796,1402,1,12,3,423,67.0,100.0,47,162,1,3,0.98,78.9
